item_id,channel,data,date_created
c4e3f244-4de2-440b-93ad-8a3534503067,facebook,"{""key"":""735ff68b-56d5-41dd-a1c4-142348371e23"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2},""activity"":{""like"":2},""impressions"":{""total"":94,""unique"":60}},""publishedDate"":""2026-01-12T15:01:40.478Z""}",2026-02-06 05:02:27.254000
9e9526c3-d3a4-4c5a-858d-fc697d9ea297,pinterest,"{""key"":""005089e7-33d3-445f-9ec9-a33a4b5ac039"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":4,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-09T15:05:40.865Z""}",2026-02-06 05:02:27.254000
45ecd996-b74b-400d-bf39-4bdd08f93ae0,facebook,"{""key"":""c7adecae-3231-40fb-ae2d-bdf6f45d7d22"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":5,""love"":1},""activity"":{""like"":6,""comment"":1},""impressions"":{""total"":236,""unique"":133}},""publishedDate"":""2026-01-10T01:00:27.685Z""}",2026-02-06 05:02:27.254000
1f11e008-9c62-4a29-9541-8d09a19611cf,instagram,"{""key"":""8622a19c-1ae9-421f-80c8-6ae969e6544c"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":6,""views"":422,""reach"":196,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":6},""publishedDate"":""2026-01-10T01:00:49.360Z""}",2026-02-06 05:02:27.254000
8d13e3e1-2033-47c6-8616-5db87236618b,linkedin,"{""key"":""f04f2edc-341e-46df-a3d7-ce1cdd4fc655"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":9,""shares"":0,""engagement"":0.07692307692307693,""clicks"":0,""likes"":1,""impression"":13,""comments"":0},""publishedDate"":""2026-01-10T01:00:41.849Z""}",2026-02-06 05:02:27.254000
def8d035-d6d7-407e-befc-db28d950393f,linkedin,"{""key"":""acd47070-c809-4bde-88ae-eada668d5f4f"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":6,""shares"":0,""engagement"":0,""clicks"":0,""likes"":0,""impression"":6,""comments"":0},""publishedDate"":""2026-01-12T15:01:42.736Z""}",2026-02-06 05:02:27.254000
19cd3f30-f2eb-4279-b040-8e947252c524,pinterest,"{""key"":""64d68c39-219b-4355-9e84-b0eff594c4fd"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":3,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-10T01:00:30.073Z""}",2026-02-06 05:02:27.254000
0f66b297-fb08-44bd-a1e3-88ee82f605ac,pinterest,"{""key"":""97c9899b-cb40-4420-a36b-5cc1da20a88a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-13T01:00:36.411Z""}",2026-02-06 05:02:27.253000
9754438b-87c0-4dbc-927b-fca1ac4e6267,instagram,"{""key"":""ef016faa-8a52-47bf-a0ae-3615f06eaa48"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":5,""views"":336,""reach"":144,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":5},""publishedDate"":""2026-01-13T01:01:02.498Z""}",2026-02-06 05:02:27.253000
1a9d9f7a-eec1-4d86-bdab-a42a6e436108,instagram,"{""key"":""bde7d454-e95e-45b1-aff8-2faccf48cd1d"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":4,""views"":331,""reach"":141,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":4},""publishedDate"":""2026-01-13T15:02:53.296Z""}",2026-02-06 05:02:27.253000
44740700-9dbf-4cf7-bb2c-b4911a8059ec,linkedin,"{""key"":""a5505360-c0a5-4f7f-aeea-b6278e1248df"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":11,""shares"":0,""engagement"":0.041666666666666664,""clicks"":0,""likes"":1,""impression"":24,""comments"":0},""publishedDate"":""2026-01-13T01:00:54.860Z""}",2026-02-06 05:02:27.253000
5496671e-10b3-4a30-bfcf-f20d1b1a8a6b,facebook,"{""key"":""2e2c4a8d-0ca0-4982-aecf-69b51d768bc4"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":175,""unique"":121}},""publishedDate"":""2026-01-13T01:00:47.100Z""}",2026-02-06 05:02:27.253000
4037e11c-b0af-4d44-95e3-e33d6204783f,pinterest,"{""key"":""ec5a9134-43ed-4fdb-be0b-d556b228d9e7"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-14T15:00:50.415Z""}",2026-02-06 05:02:27.252000
f28e30a6-2256-4cce-a636-f15f38aed9df,facebook,"{""key"":""9a717896-4bc2-4d4f-bbb1-564937cadce8"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1,""love"":1},""activity"":{""like"":2},""impressions"":{""total"":126,""unique"":89}},""publishedDate"":""2026-01-14T15:00:45.672Z""}",2026-02-06 05:02:27.252000
dd22d492-f711-46bd-b5e2-8e5288ea6e24,linkedin,"{""key"":""3101b4c7-9d27-4479-84c6-aee991fdffb6"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":17,""shares"":0,""engagement"":0.038461538461538464,""clicks"":0,""likes"":1,""impression"":26,""comments"":0},""publishedDate"":""2026-01-13T15:04:04.075Z""}",2026-02-06 05:02:27.252000
1ac33f69-520d-416b-a264-3a3eac9caaa1,facebook,"{""key"":""a5075858-f252-4f5e-b854-91d5896c86cf"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":140,""unique"":90}},""publishedDate"":""2026-01-13T15:02:58.852Z""}",2026-02-06 05:02:27.252000
022734b7-9dd1-4718-b6e1-e134f15f1329,linkedin,"{""key"":""55cfe696-599b-4c26-b76e-10b11a28fb54"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":12,""shares"":0,""engagement"":0.05,""clicks"":0,""likes"":1,""impression"":20,""comments"":0},""publishedDate"":""2026-01-14T15:02:32.821Z""}",2026-02-06 05:02:27.252000
bece976a-6a10-40e5-b6a9-6b4bbaad98e5,facebook,"{""key"":""5daad63a-f11c-40db-b53c-185c3728f63d"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{},""activity"":{},""impressions"":{""total"":60,""unique"":39}},""publishedDate"":""2026-01-14T15:03:51.964Z""}",2026-02-06 05:02:27.251000
4162a723-19fc-4c44-a642-a6a8fa0eb2e3,pinterest,"{""key"":""4f42cac7-03e7-48aa-b8fb-93dca8fbc913"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-14T15:04:02.839Z""}",2026-02-06 05:02:27.251000
e11ac86c-e76a-4bec-bd97-a50e0d03b60c,linkedin,"{""key"":""dbac8392-e649-454f-ac5b-57232a41e432"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":15,""shares"":0,""engagement"":0.05,""clicks"":0,""likes"":1,""impression"":20,""comments"":0},""publishedDate"":""2026-01-14T15:02:56.684Z""}",2026-02-06 05:02:27.251000
d854a364-f9f2-4eec-a2ec-6288c5542521,instagram,"{""key"":""bfe9aebe-29fd-41fc-af0c-c22778d1c342"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":9,""views"":316,""reach"":121,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":9},""publishedDate"":""2026-01-14T15:03:04.005Z""}",2026-02-06 05:02:27.251000
a906d575-c48b-421f-a033-e4611e61ba5e,facebook,"{""key"":""5dc45b6f-4cba-4430-9064-a7db420c8fd6"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":20,""love"":13},""activity"":{""share"":1,""like"":32,""comment"":2},""impressions"":{""total"":871,""unique"":534}},""publishedDate"":""2026-01-15T01:00:38.810Z""}",2026-02-06 05:02:27.250000
cb141414-2aeb-4548-b169-63c60f069ddb,linkedin,"{""key"":""49a5afd7-5458-4e03-91fc-b3ee94bc0146"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":28,""shares"":0,""engagement"":0.09615384615384616,""clicks"":1,""likes"":3,""impression"":52,""comments"":1},""publishedDate"":""2026-01-15T01:00:37.824Z""}",2026-02-06 05:02:27.250000
254d34dc-6f59-4d9b-840d-e8281faf71ea,pinterest,"{""key"":""e3ede399-dd8d-4fce-b4a8-a5fc11d3e3f7"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-15T01:00:58.688Z""}",2026-02-06 05:02:27.250000
fe888817-6789-4cd7-896d-ca72f9e59597,instagram,"{""key"":""7924669a-8596-4b49-a118-4f3aede7c385"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":17,""views"":408,""reach"":187,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":17},""publishedDate"":""2026-01-15T01:00:50.674Z""}",2026-02-06 05:02:27.250000
a48a68a3-bf0a-4552-be19-9e70063d23bd,facebook,"{""key"":""e42e6de0-ea17-49c4-a7c9-eb2a91253253"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1,""love"":1},""activity"":{""like"":2},""impressions"":{""total"":96,""unique"":64}},""publishedDate"":""2026-01-15T01:00:44.873Z""}",2026-02-06 05:02:27.250000
b2a1ae29-edb6-476c-9c6e-62de58dfb40a,pinterest,"{""key"":""d6801547-384f-4a79-bdfe-131927f3a664"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-15T15:00:57.459Z""}",2026-02-06 05:02:27.249000
d5ee6b4c-0d2a-4e30-b32f-bf73b7415bef,instagram,"{""key"":""20156a29-a732-4c07-b859-2bd5f9c69f70"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":7,""views"":280,""reach"":108,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":7},""publishedDate"":""2026-01-15T01:01:22.022Z""}",2026-02-06 05:02:27.249000
ffdc9451-9e16-4648-90c3-04093b640cd4,pinterest,"{""key"":""71fed8d8-47d4-4c94-a842-9c3cd3a63a48"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.223Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":57,""saves"":0,""clicks"":1,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-15T01:01:20.865Z""}",2026-02-06 05:02:27.249000
c21c84ee-a465-40f9-b876-3a5dec400d6f,pinterest,"{""key"":""4d1f811b-75b8-4599-9930-7755e8a32316"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":6,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-15T15:01:52.076Z""}",2026-02-06 05:02:27.249000
013a4e69-3d86-4c78-94c9-b3c7bca09683,linkedin,"{""key"":""ce47f2fe-4e29-4888-a945-0b95a1ae1359"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":8,""shares"":0,""engagement"":0,""clicks"":0,""likes"":0,""impression"":14,""comments"":0},""publishedDate"":""2026-01-15T15:01:56.105Z""}",2026-02-06 05:02:27.249000
71428e9f-58dd-410c-a916-b7c30ae62451,facebook,"{""key"":""ae50fc1e-5fca-4924-b9af-87bcd3162711"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1,""love"":3},""activity"":{""like"":4},""impressions"":{""total"":116,""unique"":78}},""publishedDate"":""2026-01-15T15:02:22.300Z""}",2026-02-06 05:02:27.248000
502f1f9a-46ef-4c4a-93a3-567e497a0832,linkedin,"{""key"":""e6d8609a-82d8-4bb3-a232-8a91f1060e9f"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":6,""shares"":0,""engagement"":0.1,""clicks"":0,""likes"":1,""impression"":10,""comments"":0},""publishedDate"":""2026-01-15T15:03:11.715Z""}",2026-02-06 05:02:27.248000
e2447af5-1827-4678-8ba8-d66849feb017,facebook,"{""key"":""5a5df6ec-66d7-4bfb-866a-c8d289ff3e8d"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{},""activity"":{},""impressions"":{""total"":76,""unique"":55}},""publishedDate"":""2026-01-15T15:03:16.860Z""}",2026-02-06 05:02:27.248000
aa28b85c-f59a-4c92-a785-fcccf2b3d26f,instagram,"{""key"":""c0326aaf-58ea-4de9-a2a6-8b06ee6f5bfc"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":4,""views"":333,""reach"":118,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":4},""publishedDate"":""2026-01-15T15:03:51.928Z""}",2026-02-06 05:02:27.248000
ca2dde11-9ca1-4c49-974b-418f3ebd52b6,instagram,"{""key"":""c799fa46-5f9d-4859-a204-006d2d74631e"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":4,""views"":311,""reach"":115,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":4},""publishedDate"":""2026-01-15T15:02:07.340Z""}",2026-02-06 05:02:27.248000
6079aa0c-0619-4b34-852d-7993e8cca8a6,linkedin,"{""key"":""0f1588f2-18db-46df-8887-f8246316ee33"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":8,""shares"":0,""engagement"":0.07142857142857142,""clicks"":0,""likes"":1,""impression"":14,""comments"":0},""publishedDate"":""2026-01-16T01:01:07.437Z""}",2026-02-06 05:02:27.247000
f69b68eb-b719-4830-b2b4-6d0b78d1e0a2,facebook,"{""key"":""af5b53c7-e7b3-4ad8-a421-c3f617ba2180"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":119,""unique"":78}},""publishedDate"":""2026-01-15T20:00:55.700Z""}",2026-02-06 05:02:27.247000
4560a810-a809-4258-be99-a148801a8264,linkedin,"{""key"":""44ff7500-6876-4972-b5c9-f5e775491c9c"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":10,""shares"":0,""engagement"":0.05,""clicks"":0,""likes"":1,""impression"":20,""comments"":0},""publishedDate"":""2026-01-15T20:01:20.058Z""}",2026-02-06 05:02:27.247000
27304f8b-6fe8-4099-af1d-5f12d6f78cbb,pinterest,"{""key"":""5573bee2-a8cd-4384-9af4-b79f11aa7a7a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-15T20:00:28.668Z""}",2026-02-06 05:02:27.247000
d9f8d6ac-07da-4ce9-985a-50bff6cbed34,facebook,"{""key"":""05c16d97-d0d0-460f-bdca-33276e629370"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1,""love"":1},""activity"":{""like"":2},""impressions"":{""total"":130,""unique"":81}},""publishedDate"":""2026-01-16T01:00:31.852Z""}",2026-02-06 05:02:27.247000
5f77e780-9858-4ba9-8691-84967c170845,instagram,"{""key"":""56077841-4fe3-42b5-9368-54b0c476f5be"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.222Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":3,""views"":361,""reach"":118,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":3},""publishedDate"":""2026-01-15T20:00:23.577Z""}",2026-02-06 05:02:27.247000
3fbb003b-84a7-4b99-82f5-6374942239f9,facebook,"{""key"":""f89fb8b6-f1a7-4b14-9ccb-21642785ea80"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":3,""wow"":1},""activity"":{""share"":1,""like"":4},""impressions"":{""total"":256,""unique"":140}},""publishedDate"":""2026-01-30T15:02:30.661Z""}",2026-02-06 05:02:27.247000
5a764549-4483-4f3b-8f68-4514080bf86d,pinterest,"{""key"":""3aa9463c-8b70-43ed-ad17-d163db96eee3"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-30T15:01:44.591Z""}",2026-02-06 05:02:27.247000
7ec70e7d-31fa-4bf5-bb20-c0d6126918f9,instagram,"{""key"":""f0141083-fc09-47d2-b8f8-39d763c209b3"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":6,""views"":448,""reach"":153,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":6},""publishedDate"":""2026-01-16T01:01:10.247Z""}",2026-02-06 05:02:27.247000
ee8bea98-aba2-4c8a-94cc-5528f74efba0,facebook,"{""key"":""893e543d-9b1e-4bff-9b2c-adcad3ba24ad"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":82,""unique"":57}},""publishedDate"":""2026-01-31T01:00:43.510Z""}",2026-02-06 05:02:27.246000
e1e5a52e-1fec-46d9-9353-925e46318831,linkedin,"{""key"":""7f8c5c79-581a-4354-b5e3-c30d5828e073"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":8,""shares"":0,""engagement"":0.09090909090909091,""clicks"":0,""likes"":1,""impression"":11,""comments"":0},""publishedDate"":""2026-01-30T15:03:26.637Z""}",2026-02-06 05:02:27.246000
58cf2308-6baa-4bcd-8fb8-5992805488cd,instagram,"{""key"":""f4994151-0e29-47b1-883d-16c0be898191"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":7,""views"":202,""reach"":83,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":7},""publishedDate"":""2026-01-30T15:05:10.330Z""}",2026-02-06 05:02:27.246000
3c43c7ce-d171-425b-bb12-3b3327999034,linkedin,"{""key"":""f0cfa1d7-839a-433b-8ff5-82056cafc58a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":11,""shares"":0,""engagement"":0.09090909090909091,""clicks"":0,""likes"":1,""impression"":11,""comments"":0},""publishedDate"":""2026-01-31T01:00:41.664Z""}",2026-02-06 05:02:27.246000
4b8645af-f7c4-481f-8189-7f4f56095d0d,pinterest,"{""key"":""1c39c2f5-9db9-4009-b6b5-fbc39fd8cd7f"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.221Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-31T01:00:57.360Z""}",2026-02-06 05:02:27.246000
